city,route_name,route_type,route_id_numeric,route_sort_order,total_routes,route_type_diversity,transit_richness_score,transit_category
New York,Unknown,3,98553207,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553208,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553209,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553210,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553211,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553212,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553213,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553214,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553215,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553216,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553217,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553218,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553219,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553220,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553221,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553222,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553223,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553224,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553225,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553226,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553227,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553228,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553229,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553230,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553232,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553233,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553234,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553235,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553236,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553237,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553238,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553239,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553240,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553241,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553242,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553243,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553244,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553245,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553246,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553247,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553248,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553249,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553250,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553251,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553252,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553253,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553254,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553255,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553256,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553257,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553258,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553259,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553260,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553261,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553262,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553263,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553264,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553265,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553266,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553271,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553272,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553273,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553274,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553275,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553276,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553277,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553278,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553279,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553280,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553281,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553282,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553283,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553284,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553295,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553303,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553313,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553314,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553323,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553330,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553331,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553332,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553333,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553334,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553348,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553350,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553351,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553352,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553353,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553354,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553355,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553356,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553357,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553358,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553359,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553360,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553361,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553362,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553363,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553364,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553365,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553366,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553367,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553368,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553369,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553370,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553371,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553372,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553373,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553374,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553375,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553376,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553377,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553378,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553379,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553380,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553381,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553382,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553383,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553384,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553385,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553386,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553392,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553401,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553403,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553411,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553412,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553413,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553414,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553421,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553423,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553426,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553427,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553428,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553429,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553430,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553431,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553433,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553437,999.0,1039,6,100.0,Transit-Rich
New York,Unknown,3,98553438,999.0,1039,6,100.0,Transit-Rich
New York,RIOC Red Bus,3,99155916,0.0,1039,6,100.0,Transit-Rich
New York,Roosevelt Island Aerial Tramway,0,99155917,0.0,1039,6,100.0,Transit-Rich
New York,Octagon Express,3,99155918,0.0,1039,6,100.0,Transit-Rich
New York,Harlem - East Village,3,99878975,999.0,1039,6,100.0,Transit-Rich
New York,Washington Heights - East Village,3,99878976,999.0,1039,6,100.0,Transit-Rich
New York,Fort George - East Village,3,99878977,999.0,1039,6,100.0,Transit-Rich
New York,The Cloisters - 32 St,3,99878978,999.0,1039,6,100.0,Transit-Rich
New York,George Washington Bridge - 31 St & 6 Av,3,99878979,999.0,1039,6,100.0,Transit-Rich
New York,Harlem - 14th Street,3,99878980,999.0,1039,6,100.0,Transit-Rich
New York,West Village - East Village,3,99878981,999.0,1039,6,100.0,Transit-Rich
New York,Battery Park City - Kips Bay,3,99878982,999.0,1039,6,100.0,Transit-Rich
New York,Harlem - Columbus Circle,3,99878983,999.0,1039,6,100.0,Transit-Rich
New York,East Village - Fort George,3,99878985,999.0,1039,6,100.0,Transit-Rich
New York,Harlem - East Village,3,99878986,999.0,1039,6,100.0,Transit-Rich
New York,East Harlem - City Hall,3,99878987,999.0,1039,6,100.0,Transit-Rich
New York,West Harlem - Times Square,3,99878988,999.0,1039,6,100.0,Transit-Rich
New York,East Harlem - West Side,3,99878989,999.0,1039,6,100.0,Transit-Rich
New York,Riverbank Park & Harlem - West Village,3,99878990,999.0,1039,6,100.0,Transit-Rich
New York,West Side - East Harlem,3,99878991,999.0,1039,6,100.0,Transit-Rich
New York,Midtown West - West Village,3,99878992,999.0,1039,6,100.0,Transit-Rich
New York,Manhattanville - The Hub,3,99878993,999.0,1039,6,100.0,Transit-Rich
New York,Lower East Side - Abingdon Sq,3,99878994,999.0,1039,6,100.0,Transit-Rich
New York,Lower East Side - Chelsea Piers,3,99878995,999.0,1039,6,100.0,Transit-Rich
New York,East Harlem - South Ferry,3,99878996,999.0,1039,6,100.0,Transit-Rich
New York,East Harlem - South Ferry,3,99878997,999.0,1039,6,100.0,Transit-Rich
New York,Lincoln Center - South Ferry,3,99878998,999.0,1039,6,100.0,Transit-Rich
New York,Lower East Side - West Village,3,99878999,999.0,1039,6,100.0,Transit-Rich
New York,Lower East Side - Battery Park City,3,99879000,999.0,1039,6,100.0,Transit-Rich
New York,Chelsea Piers - East Side,3,99879001,999.0,1039,6,100.0,Transit-Rich
New York,Yorkville - Clinton,3,99879002,999.0,1039,6,100.0,Transit-Rich
New York,East Side - Javits Center,3,99879003,999.0,1039,6,100.0,Transit-Rich
New York,Waterside - Port Authority Terminal,3,99879004,999.0,1039,6,100.0,Transit-Rich
New York,Ward's Island - East Harlem,3,99879005,999.0,1039,6,100.0,Transit-Rich
New York,United Nations - W 42 St Pier,3,99879006,999.0,1039,6,100.0,Transit-Rich
New York,W 42 St Pier - East Side,3,99879007,999.0,1039,6,100.0,Transit-Rich
New York,W 44 St  - South Ferry,3,99879008,999.0,1039,6,100.0,Transit-Rich
New York,East Side - West Side,3,99879009,999.0,1039,6,100.0,Transit-Rich
New York,West Side - LaGuardia Airport,3,99879010,999.0,1039,6,100.0,Transit-Rich
New York,East Side - Lincoln Center,3,99879011,999.0,1039,6,100.0,Transit-Rich
New York,East Side - West Side,3,99879012,999.0,1039,6,100.0,Transit-Rich
New York,Yorkville - West Side,3,99879013,999.0,1039,6,100.0,Transit-Rich
New York,Yorkville - West Side,3,99879014,999.0,1039,6,100.0,Transit-Rich
New York,East Side - West Side,3,99879015,999.0,1039,6,100.0,Transit-Rich
New York,Washington Heights - Upper East Side LTD,3,99879016,999.0,1039,6,100.0,Transit-Rich
New York,Jamaica - Sutphin Blvd - Jfk Cargo Area,3,99878077,999.0,1039,6,100.0,Transit-Rich
New York,Cypress Hills - Rockaway Blvd - Jfk Travel Plz.,3,99878078,999.0,1039,6,100.0,Transit-Rich
New York,Gateway Mall / East Ny - Jamaica,3,99878079,999.0,1039,6,100.0,Transit-Rich
New York,Jamaica - South Ozone Park,3,99878080,999.0,1039,6,100.0,Transit-Rich
New York,Jfk Airtrain - Kew Gardens Via Rockaway,3,99878081,999.0,1039,6,100.0,Transit-Rich
New York,Howard Beach - Elmhurst,3,99878082,999.0,1039,6,100.0,Transit-Rich
New York,Astoria - Maspeth,3,99878083,999.0,1039,6,100.0,Transit-Rich
New York,Flushing - Astoria,3,99878084,999.0,1039,6,100.0,Transit-Rich
New York,Rockaway Beach Bl / Beach Channel Dr,3,99878085,999.0,1039,6,100.0,Transit-Rich
New York,East Elmhurst - Forest Hills,3,99878086,999.0,1039,6,100.0,Transit-Rich
New York,College Point - Jamaica,3,99878087,999.0,1039,6,100.0,Transit-Rich
New York,College Point - Fresh Meadows,3,99878088,999.0,1039,6,100.0,Transit-Rich
New York,Flushing - Bay Terrace Rush,3,99878089,999.0,1039,6,100.0,Transit-Rich
New York,Jackson Heights - Penn Station (Midtown),3,99878090,999.0,1039,6,100.0,Transit-Rich
New York,Marine Air Terminal Lga-Jackson Heights,3,99878091,999.0,1039,6,100.0,Transit-Rich
New York,Rockaway Park - Midwood / Brooklyn Coll.,3,99878092,999.0,1039,6,100.0,Transit-Rich
New York,Kew Gardens - South Ozone Park,3,99878093,999.0,1039,6,100.0,Transit-Rich
New York,South Ozone Park - Jamaica,3,99878094,999.0,1039,6,100.0,Transit-Rich
New York,Jamaica - Howard Beach,3,99878095,999.0,1039,6,100.0,Transit-Rich
New York,East Elmhurst - Glendale,3,99878096,999.0,1039,6,100.0,Transit-Rich
New York,East Elmhurst - Jackson Heights,3,99878097,999.0,1039,6,100.0,Transit-Rich
New York,Co-Op City/Pelham Bay - Flushing Ltd,3,99878098,999.0,1039,6,100.0,Transit-Rich
New York,Linden Blvd Limited,3,99878099,999.0,1039,6,100.0,Transit-Rich
New York,Queens Blvd. - East Midtown,3,99878100,999.0,1039,6,100.0,Transit-Rich
New York,Flushing - Long Island City Rush,3,99878101,999.0,1039,6,100.0,Transit-Rich
New York,Electchester - Forest Hills,3,99878102,999.0,1039,6,100.0,Transit-Rich
New York,Flushing - Jamaica,3,99878103,999.0,1039,6,100.0,Transit-Rich
New York,Flushing - Long Island City,3,99878104,999.0,1039,6,100.0,Transit-Rich
New York,East Elmhurst - Long Island City,3,99878105,999.0,1039,6,100.0,Transit-Rich
New York,LaGuardia Airport - Rego Park,3,99878106,999.0,1039,6,100.0,Transit-Rich
New York,Forest Hills - Qcc Ltd,3,99878107,999.0,1039,6,100.0,Transit-Rich
New York,JFK Airtrain - Kew Gardens Via Lefferts,3,99878108,999.0,1039,6,100.0,Transit-Rich
New York,Mill Basin - Midwood,3,99878109,999.0,1039,6,100.0,Transit-Rich
New York,Canarsie - Downtown Brooklyn Ltd,3,99878110,999.0,1039,6,100.0,Transit-Rich
New York,Mill Basin - Downtown/Midtown,3,99878111,999.0,1039,6,100.0,Transit-Rich
New York,Canarsie/Spring Creek - Downtown/Midtown,3,99878112,999.0,1039,6,100.0,Transit-Rich
New York,Sheepshead Bay - Downtown/Midtown,3,99878113,999.0,1039,6,100.0,Transit-Rich
New York,Gerritsen Beach - Downtown/Midtown,3,99878114,999.0,1039,6,100.0,Transit-Rich
New York,Spring Creek - Midtown,3,99878115,999.0,1039,6,100.0,Transit-Rich
New York,Pelham Bay - Co-Op City,3,99878116,999.0,1039,6,100.0,Transit-Rich
New York,Riverdale - East Midtown,3,99878117,999.0,1039,6,100.0,Transit-Rich
New York,Williamsbridge/Morris Park - Midtown,3,99878118,999.0,1039,6,100.0,Transit-Rich
New York,Wakefield - Midtown,3,99878119,999.0,1039,6,100.0,Transit-Rich
New York,Riverdale - Downtown,3,99878120,999.0,1039,6,100.0,Transit-Rich
New York,Riverdale - West Midtown,3,99878121,999.0,1039,6,100.0,Transit-Rich
New York,Yonkers - Midtown,3,99878122,999.0,1039,6,100.0,Transit-Rich
New York,Woodlawn - Midtown,3,99878123,999.0,1039,6,100.0,Transit-Rich
New York,Parkchester - Midtown,3,99878124,999.0,1039,6,100.0,Transit-Rich
New York,Co-Op City - Midtown,3,99878125,999.0,1039,6,100.0,Transit-Rich
New York,Pelham Bay/City Island - Midtown,3,99878126,999.0,1039,6,100.0,Transit-Rich
New York,Throgs Neck - Midtown Express,3,99878127,999.0,1039,6,100.0,Transit-Rich
New York,Rikers Island - Long Island City Ltd,3,99878128,999.0,1039,6,100.0,Transit-Rich
New York,Steinway - Hunters Point,3,99878129,999.0,1039,6,100.0,Transit-Rich
New York,Roosevelt Island - Long Island City,3,99878130,999.0,1039,6,100.0,Transit-Rich
New York,Astoria - Hunters Point,3,99878131,999.0,1039,6,100.0,Transit-Rich
New York,Astoria - Sunnyside,3,99878132,999.0,1039,6,100.0,Transit-Rich
New York,Jamaica Avenue East,3,99878133,999.0,1039,6,100.0,Transit-Rich
New York,Rosedale - Jamaica Rush,3,99878134,999.0,1039,6,100.0,Transit-Rich
New York,Jamaica - East Ny,3,99878135,999.0,1039,6,100.0,Transit-Rich
New York,Far Rockaway - Jamaica Limited,3,99878136,999.0,1039,6,100.0,Transit-Rich
New York,Far Rockaway - Jamaica Rush,3,99878137,999.0,1039,6,100.0,Transit-Rich
New York,Brewer Blvd. Local,3,99878138,999.0,1039,6,100.0,Transit-Rich
New York,Fresh Meadows - Midtown Express,3,99878139,999.0,1039,6,100.0,Transit-Rich
New York,Lefrak City - Midtown Express,3,99878140,999.0,1039,6,100.0,Transit-Rich
New York,Forest Hills - Downtown Express,3,99878141,999.0,1039,6,100.0,Transit-Rich
New York,Forest Hills - Midtown Express,3,99878142,999.0,1039,6,100.0,Transit-Rich
New York,Lindenwood - Midtown Express,3,99878143,999.0,1039,6,100.0,Transit-Rich
New York,Neponsit - Midtown Express,3,99878144,999.0,1039,6,100.0,Transit-Rich
New York,Far Rockaway - Midtown Express,3,99878145,999.0,1039,6,100.0,Transit-Rich
New York,South Ozone Park - Midtown Express,3,99878146,999.0,1039,6,100.0,Transit-Rich
New York,Bay Terrace - Midtown Express,3,99878147,999.0,1039,6,100.0,Transit-Rich
New York,Bay Terrace - Midtown Express,3,99878148,999.0,1039,6,100.0,Transit-Rich
New York,Rochdale Village - Midtown Exp.,3,99878149,999.0,1039,6,100.0,Transit-Rich
New York,Glendale - Midtown Express,3,99878150,999.0,1039,6,100.0,Transit-Rich
New York,Glendale - Downtown Express,3,99878151,999.0,1039,6,100.0,Transit-Rich
New York,Fresh Meadows - Midtown Express,3,99878152,999.0,1039,6,100.0,Transit-Rich
New York,Bay Terrace - Midtown Express,3,99878153,999.0,1039,6,100.0,Transit-Rich
New York,Glendale - Midtown Express,3,99878154,999.0,1039,6,100.0,Transit-Rich
New York,Glen Oaks - Midtown Express,3,99878155,999.0,1039,6,100.0,Transit-Rich
New York,Lake Success - Midtown Express,3,99878156,999.0,1039,6,100.0,Transit-Rich
New York,Electchester - Midtown Express,3,99878157,999.0,1039,6,100.0,Transit-Rich
New York,Lefrak City - Midtown Express,3,99878158,999.0,1039,6,100.0,Transit-Rich
New York,Forest Hills - Midtown Express,3,99878159,999.0,1039,6,100.0,Transit-Rich
New York,Electchester - Midtown Express,3,99878160,999.0,1039,6,100.0,Transit-Rich
New York,Glen Oaks - Midtown Express,3,99878161,999.0,1039,6,100.0,Transit-Rich
New York,Lake Success - Midtown Express,3,99878162,999.0,1039,6,100.0,Transit-Rich
New York,Laurelton-Rochdale-Lower Manhattan,3,99878163,999.0,1039,6,100.0,Transit-Rich
New York,Fresh Meadows - Downtown Express,3,99878164,999.0,1039,6,100.0,Transit-Rich
New York,Glen Oaks - Downtown Express,3,99878165,999.0,1039,6,100.0,Transit-Rich
New York,Elmhurst - Arverne Sbs Vis Woodhaven/Cross Bay,3,99878166,999.0,1039,6,100.0,Transit-Rich
New York,Woodside - Rockaway Park,3,99878167,999.0,1039,6,100.0,Transit-Rich
New York,LaGuardia Link,3,99878168,999.0,1039,6,100.0,Transit-Rich
New York,2,3,100306553,999.0,1039,6,100.0,Transit-Rich
New York,1,3,100306554,999.0,1039,6,100.0,Transit-Rich
New York,4,3,100306555,999.0,1039,6,100.0,Transit-Rich
New York,DEPARTS 1.5 Hour After ZMAN,3,100306556,999.0,1039,6,100.0,Transit-Rich
New York,8,3,100306557,999.0,1039,6,100.0,Transit-Rich
New York,From Manhattan,3,100306558,999.0,1039,6,100.0,Transit-Rich
New York,6-7,3,100306559,999.0,1039,6,100.0,Transit-Rich
New York,DEPARTS 1.5 Hour After ZMAN,3,100306560,999.0,1039,6,100.0,Transit-Rich
New York,3,3,100306561,999.0,1039,6,100.0,Transit-Rich
New York,DEPARTS 3 Hour After ZMAN,3,100306562,999.0,1039,6,100.0,Transit-Rich
New York,DEPARTS 4.5 Hour After ZMAN,3,100306563,999.0,1039,6,100.0,Transit-Rich
New York,DEPARTS 6 Hour After ZMAN,3,100306564,999.0,1039,6,100.0,Transit-Rich
New York,DEPARTS 3 Hour After ZMAN,3,100306565,999.0,1039,6,100.0,Transit-Rich
New York,DEPARTS 4.5 Hour After ZMAN,3,100306566,999.0,1039,6,100.0,Transit-Rich
New York,DEPARTS 6 Hour After ZMAN,3,100306567,999.0,1039,6,100.0,Transit-Rich
New York,8 Avenue Express,1,101345404,1.0,1039,6,100.0,Transit-Rich
New York,8 Avenue Local,1,101345405,2.0,1039,6,100.0,Transit-Rich
New York,8 Avenue Local,1,101345406,3.0,1039,6,100.0,Transit-Rich
New York,6 Avenue Express,1,101345407,4.0,1039,6,100.0,Transit-Rich
New York,6 Avenue Express,1,101345408,5.0,1039,6,100.0,Transit-Rich
New York,Queens Blvd Express/6 Av Local,1,101345409,6.0,1039,6,100.0,Transit-Rich
New York,Brooklyn F Express,1,101345410,7.0,1039,6,100.0,Transit-Rich
New York,Queens Blvd Local/6 Av Local,1,101345411,8.0,1039,6,100.0,Transit-Rich
New York,Brooklyn-Queens Crosstown,1,101345412,9.0,1039,6,100.0,Transit-Rich
New York,Nassau St Local,1,101345413,10.0,1039,6,100.0,Transit-Rich
New York,Nassau St Express,1,101345414,11.0,1039,6,100.0,Transit-Rich
New York,14 St-Canarsie Local,1,101345415,12.0,1039,6,100.0,Transit-Rich
New York,Broadway Local,1,101345416,13.0,1039,6,100.0,Transit-Rich
New York,Broadway Express,1,101345417,14.0,1039,6,100.0,Transit-Rich
New York,Broadway Local,1,101345418,15.0,1039,6,100.0,Transit-Rich
New York,Broadway Local,1,101345419,16.0,1039,6,100.0,Transit-Rich
New York,42 St Shuttle,1,101345420,17.0,1039,6,100.0,Transit-Rich
New York,Franklin Avenue Shuttle,1,101345421,18.0,1039,6,100.0,Transit-Rich
New York,Rockaway Park Shuttle,1,101345422,19.0,1039,6,100.0,Transit-Rich
New York,Broadway - 7 Avenue Local,1,101345423,20.0,1039,6,100.0,Transit-Rich
New York,7 Avenue Express,1,101345424,21.0,1039,6,100.0,Transit-Rich
New York,7 Avenue Express,1,101345425,22.0,1039,6,100.0,Transit-Rich
New York,Lexington Avenue Express,1,101345426,23.0,1039,6,100.0,Transit-Rich
New York,Lexington Avenue Express,1,101345427,24.0,1039,6,100.0,Transit-Rich
New York,Lexington Avenue Local,1,101345428,25.0,1039,6,100.0,Transit-Rich
New York,Pelham Bay Park Express,1,101345429,26.0,1039,6,100.0,Transit-Rich
New York,Flushing Local,1,101345430,27.0,1039,6,100.0,Transit-Rich
New York,Flushing Express,1,101345431,28.0,1039,6,100.0,Transit-Rich
New York,Staten Island Railway,2,101345432,29.0,1039,6,100.0,Transit-Rich
New York,Liberty State Park Loop,4,101361304,2.0,1039,6,100.0,Transit-Rich
New York,Battery Park Full Loop,4,101361305,1.0,1039,6,100.0,Transit-Rich
New York,Battery Park - Liberty Island Loop,4,101361306,999.0,1039,6,100.0,Transit-Rich
New York,Battery Park - Ellis Island Loop,4,101361307,999.0,1039,6,100.0,Transit-Rich
New York,Liberty State Park Return Loop,4,101361308,999.0,1039,6,100.0,Transit-Rich
New York,Fort Lee AM 1,3,102097882,999.0,1039,6,100.0,Transit-Rich
New York,Fort Lee AM 2,3,102097883,999.0,1039,6,100.0,Transit-Rich
New York,Fort Lee PM 1,3,102097884,999.0,1039,6,100.0,Transit-Rich
New York,Lamont 1A,3,102097885,999.0,1039,6,100.0,Transit-Rich
New York,Lamont 1B,3,102097886,999.0,1039,6,100.0,Transit-Rich
New York,Lamont 1C,3,102097887,999.0,1039,6,100.0,Transit-Rich
New York,Lamont 1D,3,102097888,999.0,1039,6,100.0,Transit-Rich
New York,Lamont 1E,3,102097889,999.0,1039,6,100.0,Transit-Rich
New York,Lamont 2 Trip 1,3,102097890,999.0,1039,6,100.0,Transit-Rich
New York,Lamont 2 Trip 2,3,102097891,999.0,1039,6,100.0,Transit-Rich
New York,Lamont 2 Trip 3,3,102097892,999.0,1039,6,100.0,Transit-Rich
New York,Lamont 2 Trip 4,3,102097893,999.0,1039,6,100.0,Transit-Rich
New York,Lamont 2 Trip 5,3,102097894,999.0,1039,6,100.0,Transit-Rich
New York,Lamont Sat AM,3,102097895,999.0,1039,6,100.0,Transit-Rich
New York,Lamont Sat PM,3,102097896,999.0,1039,6,100.0,Transit-Rich
New York,Toronto - New York,2,102526242,999.0,1039,6,100.0,Transit-Rich
New York,77 Local,3,102618613,1.0,1039,6,100.0,Transit-Rich
New York,9/9A,3,102618614,11.0,1039,6,100.0,Transit-Rich
New York,11A,3,102618615,12.0,1039,6,100.0,Transit-Rich
New York,20,3,102618616,15.0,1039,6,100.0,Transit-Rich
New York,45,3,102618617,17.0,1039,6,100.0,Transit-Rich
New York,47,3,102618618,18.0,1039,6,100.0,Transit-Rich
New York,49,3,102618619,19.0,1039,6,100.0,Transit-Rich
New York,100 - Catskills,3,102618624,24.0,1039,6,100.0,Transit-Rich
New York,200 - Northern District – Nanuet,3,102618625,25.0,1039,6,100.0,Transit-Rich
New York,250 - Mahwah - Oakland - Wyckoff,3,102618626,26.0,1039,6,100.0,Transit-Rich
New York,300 - NYC - Middletown,3,102618627,27.0,1039,6,100.0,Transit-Rich
